Hobb Encounters:
Hobb (Finger), Samwell T (Samwell Tarly), 872854, "his hair and wine stains on his surcoat, Samwell Tarly had gone.  That night, Three-Finger"
Jon S (Jon), Hobb (Hobb), 872921, "That night, Three-Finger Hobb cooked the boys a special meal to mark the occasion. When Jon"
Hobb (Hobb), Jon S (Jon), 875618, "�Aren�t you going to eat those?� Toad asked.  �They�re yours.� Jon had hardly tasted Hobb"
Jon S (Jon), Hobb (Finger), 1112721, "a black five-fingered head. Ghost pounced and got it between his teeth. Finger bones crunched. Jon"
Hobb (Hobb), Jon S (Jon), 1294243, "offered small protection.  That grim thought soured Jon�s fragile mood. �I need to see Hobb"
Jeor M (Old Bear), Hobb (Hobb), 1294262, "That grim thought soured Jon�s fragile mood. �I need to see Hobb about the Old Bear"
Hobb (Finger), Jon S (Jon), 1537806, "Snow.�  When day broke, Jon walked to the kitchens as he did every dawn. Three-Finger"
Jeor M (Old Bear), Hobb (Hobb), 1537852, "as he did every dawn. Three-Finger Hobb said nothing as he gave him the Old Bear"
Jon S (Jon), Hobb (Hobb), 1538428, "and filled a horn. Hobb had given him a lemon, still cold from the Wall. Jon"
