King Loren,1
Preston Greenfield,1
Seven Lands,1
Archon,1
Lord Royces,1
Me,1
Khal Jhaqo,1
Ser Daisy,1
Eddard Karstark,1
Jaehaerys the Second,1
Prince Rhaegar,1
Santagar,1
Aegon the Dragonlord,1
Rickon Stark,1
Head,1
Lady Ashara,1
Khal Pono,1
Elia Martell,1
Arm,1
Lord Derik,1
Swords,1
Brynden the Blackfish,1
Jaime Lannister the Kingslayer,1
Lands of the Long Summer,1
Dacey Mormont,1
Ti,1
Yohn,1
Ser Karyl,1
Keeper,1
Dragon Gate,1
Lord Erik,1
Prince Lewyn,1
Theon Stark,1
Lord Serrett,1
Ser Albar,1
Finger,1
Serwyn,1
Aegon Dragonlord,1
Rider,1
Mirror Shield,1
Balerion the Black Dread,1
Lady Tarly,1
Robin Flint,1
Princess Elia,1
Bloody,1
Patrek,1
Waynwood,1
Me Roar,1
Lord Dustin,1
Old Gate,1
Baelor the Beloved,1
Aegon the Fortunate,1
Lord Bolton,1
Ser Mandon,1
Septon Celladar,1
Three Sisters,1
Podrick,1
Woman,1
Ser Arryk,1
Rowan,1
Ser Morton,1
Blessed,1
Sept,1
Robett,1
Lord Estren,1
Halfhand,1
Ser Hugh,1
Ser Waymar,1
Tya Lannister,1
Lamb Woman,1
King of Winter,1
Black Harren,1
Morton Waynwood,1
Lord Banefort,1
Wendish,1
Ser Erryk,1
King Maekar,1
Dragonknight,1
Tytos,1
Ethan Glover,1
Rhaesh Andahli,1
Ser Balon,1
Rhae Mhar,1
Lady Shella,1
Loren,1
Harrion,1
Prince Viserys,1
Ser Jared,1
Lord Gyles,1
Young Dragon,1
Lamb God,1
Martell,1
Tallhart,1
City of Pentos,1
Blessed Baelor,1
Lord Tytos,1
Princess Daeryssa,1
Ser Denys,1
Lord of Riverrun,1
Brandon Starks,1
Ser Morgil,1
Broken Arm,1
Dragonlord,1
Celladar,1
Moat,1
Ronel Rivers,1
Brandon the Burner,1
Smalljon Umber,1
Lord Crakehall,1
Endrew Tarth,1
Margaery Tyrell,1
Margaery,1
Albar Royce,1
Lord Rowan,1
Iron Bank,1
Ser Willum,1
Jon Stark,1
Conqueror,1
Theo Wull,1
Engines,1
Ser Slobber,1
Reach,1
Aemon Targaryen,1
Boy King,1
Rivers,1
Barristan the Old,1
High Valyrian,1
Forest,1
Florian,1
Horseface,1
Sworn Brotherhood,1
Lady Selyse,1
Iron Gate,1
Wyman,1
Mad King,1
Lann,1
Other Stone Crows,1
Slobber,1
River Gate,1
Danwell Frey,1
Ser Emmon,1
Amory Lorch,1
Whispering Woods,1
Water Gate,1
Golden,1
Robar Royce,1
Lady Waynwood,1
Willem,1
Piggy,1
Cregan Stark,1
Crow,1
Ser Gerold,1
Ser Horror,1
Common,1
Marsh King,1
Bold,1
Rayder,1
Khal Moro,1
Corbray,1
Realm,1
Garth Greenfield,1
Summer Sea,1
Captain Qos,1
Marcher Lord Bryce Caron,1
Torrhen Karstark,1
Pig Alley,1
Marbrand,1
Jeor Mormont,1
Torrhen Stark,1
Stone Crow,1
Roose,1
Mad King Aerys Targaryen,1
Isles of Faces,1
Ser Hosteen,1
Ser Theo,1
Lion Gate,1
Royces,1
Illyrio Mopatis,1
Ser Robar,1
Olyvar,1
Black Goat,1
Lord Robb,1
Septon Chayle,1
Bran the Builder,1
Ser Florian,1
Lord Regent,1
Horas Redwyne,1
Lions,1
Maekar,1
Harren,1
Western,0
Yarwyck,0
Denys,0
Albar,0
Merchant,0
God,0
Ibben,0
Sorefoot,0
Vaes,0
Helman,0
Banefort,0
Whent,0
Fool,0
Flour,0
Smoking,0
Fork,0
Wull,0
Cailin,0
Rhae,0
Islands,0
Amory,0
Ryam,0
Aethelmure,0
Oakheart,0
Rhaesh,0
Whispering,0
Mace,0
Estren,0
Balon,0
Preston,0
Gowen,0
Wode,0
Pig,0
Beloved,0
Chayle,0
Moore,0
Cregan,0
Hightower,0
Mern,0
Dayne,0
Eye,0
Theo,0
Bank,0
Tya,0
Ham,0
Tongue,0
Arthur,0
Morning,0
Daryn,0
Ronel,0
Emmon,0
Vargo,0
Mark,0
Wood,0
Heroes,0
Howland,0
Sisters,0
Byan,0
Mhar,0
Goat,0
Log,0
Yi,0
Garth,0
Fortunate,0
Caron,0
Stormborn,0
Blount,0
Witch,0
Roar,0
Morgil,0
Dan,0
Harys,0
Crows,0
Ryswell,0
Ranger,0
Othell,0
Lorch,0
Woods,0
Rush,0
Gyles,0
Mallor,0
Bowen,0
Throne,0
Swann,0
Flea,0
Dread,0
Jade,0
Shipwright,0
Jeor,0
Votyris,0
Willum,0
Tarth,0
Martyn,0
Jason,0
Ares,0
Silver,0
Harbor,0
Egen,0
Rainbow,0
Rhaggat,0
Greenfield,0
Gatehouse,0
Forley,0
Cotter,0
Mandon,0
Bull,0
Mad,0
Daisy,0
Robin,0
Jogos,0
Maz,0
Ashara,0
Clever,0
River,0
South,0
Dacey,0
Selyse,0
Vayon,0
Oswell,0
Mopatis,0
Burner,0
Horas,0
Andahli,0
Dustin,0
Lewyn,0
Morton,0
Aron,0
Qos,0
Brotherhood,0
Reed,0
Daeryssa,0
Jalabhar,0
Hedge,0
Smalljon,0
Eastern,0
Quorin,0
Trant,0
Naerys,0
Erik,0
Bronze,0
Mirror,0
Knife,0
Arryk,0
Tumitis,0
Castle,0
Cruel,0
Jonos,0
Dontos,0
Dornishman,0
Erryk,0
Casterly,0
Hallis,0
Marcher,0
Marches,0
Duur,0
Arys,0
Moro,0
Xho,0
Cart,0
Ethan,0
Yard,0
Lothor,0
Donal,0
World,0
Goldengrove,0
Prester,0
Mud,0
Nhai,0
Eel,0
Hobber,0
Hoat,0
Wheel,0
Bear,0
Shella,0
Ears,0
Door,0
Andar,0
Bryce,0

1091
