Sam the Slayer,11
Ser Meryn,11
Shireen,11
Tormund Giantsbane,11
Ser Denys,11
Braavos,11
Grigg the Goat,11
Ser Boros,11
Galbart Glover,11
Black Walder,11
Lord Redwyne,11
Thoren Smallwood,11
Lord of the Crossing,11
Alester,11
Illyrio,11
Edmure Tully,11
Eddard,11
Huntsman,11
Groleo,11
Selyse,11
Lancel,11
Orell,11
Ser Denys Mallister,11
Grand Maester Pycelle,10
Ser Ryman,10
Oberyn Martell,10
Lord Tully,10
Owen the Oaf,10
Lord Rickard,10
Elinor,10
Sharna,10
Ser Mandon,10
Catelyn Stark,10
Lightbringer,10
Megga,10
Lord Frey,10
Lamprey,10
Barristan,10
Rhaegal,10
Mad Huntsman,10
Ser Desmond,10
Ser Dontos,10
Meryn Trant,10
Willas Tyrell,10
Kettleblacks,10
Seagard,10
Jack,10
King Aerys,10
Alayaya,10
Dunsen,10
Ser Addam Marbrand,9
Mully,9
Light,9
Blane,9
Kettleblack,9
Astapori,9
Thoros of Myr,9
Good Masters,9
Stoney Sept,9
Acorn Hall,9
Brienne of Tarth,9
Janos,9
Fire,9
Benjen,9
Stone,9
Lord Edmure,9
Bloody Mummers,9
Ser Addam,9
Longspear Ryk,9
Myr,9
Beric Dondarrion,9
Karl,9
Meryn,9
Umber,9
Walda,9
Robert Baratheon,9
Lord of Harrenhal,9
Queen Cersei,9
Kingswood Brotherhood,9
Raff the Sweetling,9
Ser Ilyn,9
Skirling Pass,9
Great Hall,9
Sword of the Morning,9
Ghis,9
Magnar of Thenn,9
Ellaria Sand,9
Meereenese,9
Tower of the Hand,9
Lady Tanda,9
Lord Stannis,9
Jaqen,9
Good Master,9
Boros,9
Andals,9
Osmund Kettleblack,9
Maester Pylos,9
Samwell,9
Yarwyck,8
Payne,8
Emmett,8
White Book,8
Lady Frey,8
Qartheen,8
Rowan,8
Claw Isle,8
Torrhen,8
Crone,8
Ser Arthur Dayne,8
Weeper,8
Daenerys,8
Summerhall,8
Arry,8
Longspear,8
Petyr Baelish,8
Lannisport,8
Rickard Karstark,8
Doran,8
Ser Gregor Clegane,8
Ser Osmund,8
Lord Karstark,8
Reed,8
Painted Table,8
Chataya,8
Denys,8
Lady Maege,8
Ser Boros Blount,8
Jalabhar Xho,8
Deepwood Motte,8
Umbers,8
Ilyn,8
Lady Roslin,8
Clubfoot Karl,8
Sisterman,8
Saltpans,8
Rat Cook,8
Maybe,8
Cersei Lannister,8
Utherydes Wayn,8
Thorne,8
Moon Boy,8
Jojen Reed,8
Aegon the Conqueror,8
Jhogo,8
Edwyn,8
Olenna,8
Sevens,8
Shagwell,8
Ice,8
Walder Rivers,8
Hoster Tully,8
Rakharo,8
Again,7
Oldstones,7
Ser Marq Piper,7
Braavosi,7
Pentoshi,7
Lord Rowan,7
Westerling,7
Florian,7
Smalljon,7
Ser Ilyn Payne,7
Ser Alliser Thorne,7
Qohorik,7
Tyrosh,7
Olyvar,7
Ser Brynden,7
Lord of Highgarden,7
Robin Flint,7
Lord Commander Mormont,7
Lady Olenna,7
Alla,7
Vyman,7
Selmy,7
Brandon Stark,7
Merrit,7
Prendahl,7
Nan,7
Lysene,7
Isle of Faces,7
Brynden,7
Azor Ahai,7
Vargo,7
Sire,7
Lord Jason Mallister,7
Ser Kevan Lannister,7
Maidenpool,7
Dacey,7
Stone Mill,7
Pray,7
