King Hizdahr,13
Iron Islands,13
Sire,13
Tris Botley,13
Septa Unella,13
Squirrel,13
Longclaw,13
Tyrosh,13
Merchant,13
Doran,13
Qyburn,13
Balon,13
Daznak,13
Faith,13
Tolos,13
Drinkwater,13
Him,13
Citadel,13
Franklyn Flowers,13
Flowers,13
Trident,13
Barsena,13
Rayder,13
Blackwater,13
Pynto,12
Pretty Pig,12
Dick Straw,12
Ben Bones,12
Square,12
Boltons,12
War,12
Damon Dance,12
Cromm,12
Cellador,12
Dornishman,12
King Robert,12
Old Nan,12
Great Hall,12
Griffin,12
Bittersteel,12
Water Gardens,12
Ser Justin,12
Fire,12
Harry,12
Godry,12
Walder,12
Qavo,12
Lady Nym,12
Salladhor Saan,12
Theon Turncloak,12
Jonos,12
Lancel,12
Doran Martell,11
Hungerford,11
Alys,11
Prince Aegon,11
Not,11
Twins,11
Robert Baratheon,11
Sigorn,11
Lord Bolton,11
Hornfoot,11
Lady Alys,11
Rory,11
Bump,11
Arya Stark,11
Donal Noye,11
Warden,11
Yronwood,11
Spotted Cat,11
Marselen,11
Davos Seaworth,11
Norrey,11
Hobb,11
Nymeria,11
Scolera,11
Prince Doran,11
Richard Horpe,11
Little Walder,11
Long,11
Maester Pycelle,11
Septa Scolera,11
Lord of Winterfell,11
Drink,11
Kyra,11
Poor Fellows,11
Isle,11
Tyroshi,11
Stalwart Shield,11
Skahaz Shavepate,11
Ramsay Snow,11
Axell,11
Horpe,11
Grimtongue,11
Warrior,11
Rhoynar,11
Clayton Suggs,11
Denzo,10
Boys,10
Butcher King,10
Galare,10
Brandon,10
Borroq,10
Victarion Greyjoy,10
Umber,10
Lysene,10
Brynden,10
Skahaz mo Kandaq,10
Arbor,10
Hero,10
Jack Bulwer,10
Usurper,10
Lord Manderly,10
Straw,10
Craster,10
Groat,10
Doom,10
Hornwood,10
Robb Stark,10
Dywen,10
Grief,10
Patchface,10
Scar,10
Free,10
Quent,10
North,10
Highgarden,10
Shae,10
Bones,10
Lady Arya,10
Lightbringer,10
Riverrun,10
Corliss Penny,10
Roger Ryswell,9
Arron,9
Long Barrow,9
Joff,9
Spider,9
Long Bridge,9
Ned,9
Beans,9
Damphair,9
Whoresbane,9
Meera Reed,9
Thirteen,9
Breaker,9
Court,9
Areo Hotah,9
Sisters,9
Tarly,9
Varamyr Sixskins,9
High Sparrow,9
Brazen Beast,9
Great Sept,9
Dawn,9
Torrhen,9
Randyll Tarly,9
Yezzan zo Qaggaz,9
Wylis,9
Iron Victory,9
Frenya,9
Yunkishman,9
Vole,9
Grazhar,9
Florent,9
Ser Patrek,9
Blue Graces,9
King Tommen,9
Magister Illyrio,9
Kingslayer,9
Shieldhall,9
Maid,9
Oh,9
Karstarks,9
Long Lances,9
Battle,9
Ryswell,9
Hop,9
Merman,9
Shrouded Lord,9
Drogo,9
Reach,9
Stout,9
Asshai,9
Lord of White Harbor,9
Teats,9
Company,9
Dick,9
Lady Leona,8
Hazzea,8
Ser Godry,8
Goghor the Giant,8
Sand Snakes,8
Flints,8
Patrek,8
Arnolf,8
Red Viper,8
Big Walder,8
Blackwoods,8
Manderlys,8
Children,8
Malaquo,8
Halleck,8
Wun,8
Septa Moelle,8
Lamb,8
Maiden,8
Fair Isle,8
Balon Swann,8
Rickon,8
Godry the Giantslayer,8
Owen the Oaf,8
Hosteen Frey,8
Miklaz,8
Aenys Frey,8
Aeron,8
Harlaw,8
Adventure,8
Peasebury,8
Quaithe,8
Cregan,8
Barristan the Bold,8
Steelskin,8
Tytos,8
White Knife,8
Duskendale,8
Robin,8
Alliser Thorne,8
Andals,8
Reed,8
Giantslayer,8
Lhazar,8
Giantsbane,8
Name,8
Mors Umber,8
Ulmer,8
Disputed Lands,8
Bastard of Bolton,8
Greenguts,8
Cape Wrath,7
Lord of the Dreadfort,7
Kiss,7
Oberyn,7
Alyn,7
Sworn,7
Merreq,7
Botley,7
Harwood Stout,7
Hill,7
Swords,7
Azor Ahai,7
Daenerys Stormborn,7
Gerrold,7
Sealord,7
Godry Farring,7
Whoresbane Umber,7
Crone,7
Lord Tytos,7
Greatjon,7
Rivers,7
Naharis,7
Kem,7
Merry Midwife,7
Emrick,7
Blackheart,7
Ser Malegorn,7
Pycelle,7
Pahl,7
Willow,7
Walder Frey,7
Bridge of Skulls,7
Hazkar,7
Grunt,7
Tyrells,7
Lord Rickard,7
Finger Hobb,7
Belaquo Bonebreaker,7
Beth,7
Yurkhaz,7
Thorne,7
Umma,7
Trystane,7
Aegon the Conqueror,7
Archibald,7
Pyp,7
Three Sisters,7
Black Balaq,7
Kasporio,7
Oppo,7
Bowen,7
New Castle,7
Barbrey Dustin,7
Moelle,7
Mantarys,7
Volon Therys,7
Gift,7
Margaery,7
Harrenhal,7
Lord Connington,7
Illyrio Mopatis,7
Cats,7
Kerwin,7
Eel,7
Lord Janos,7
Vhagar,6
Ser Rolly,6
Meadowlark,6
Flea Bottom,6
Myles,6
Wull,6
Gerrick Kingsblood,6
Turncloak,6
Faced,6
Ser Robert,6
Jade Sea,6
Seastone Chair,6
Saan,6
Umbers,6
Vogarro,6
High Hill,6
Ser Bartimus,6
Othell,6
Icemark,6
Redbeard,6
Hairy Hal,6
Soren Shieldbreaker,6
Dolorous Edd Tollett,6
Sly,6
Hoster,6
Kenning,6
Ser Hosteen,6
Kandaq,6
Bill Bone,6
Ellaria,6
Qarl the Maid,6
Shield,6
Black Wall,6
Raymun Redbeard,6
Honor,6
Purple Harbor,6
Theomore,6
Balon Greyjoy,6
Wick Whittlestick,6
Ralf the Limper,6
The Norrey,6
Ghoyan Drohe,6
Clayton,6
Tycho Nestoris,6
Nyessos,6
Widow,6
Gregor,6
Ellaria Sand,6
Longwater Pyke,6
Ty,6
Liddle,6
Eyrie,6
Eddard,6
Zhak,6
Toad,6
Old Ghis,6
Lord Davos,6
Dance,6
Lysono Maar,6
Brusco,6
Old Flint,6
Weeping,6
King Aerys,6
Septon Cellador,6
Wun Weg Wun Dar Wun,6
Dagger Lake,6
Snatch,6
Homeless Harry,6
