A Game of Thrones,Clement-Piper,Clement Piper,Lord Clement Piper,Lord,Clement,Piper,,
A Game of Thrones,Clydas,Clydas,Clydas,,Clydas,,,
A Game of Thrones,Cohollo,Cohollo,Ko Cohollo,Ko,Cohollo,,,
A Game of Thrones,Colemon,Colemon,Maester Colemon,Maester,Colemon,,,
A Game of Thrones,Conn,Conn,Conn; Son of Coratt,,Conn,,,Son of Coratt
A Game of Thrones,Coratt,Coratt,Coratt,,Coratt,,,
A Game of Thrones,Cotter-Pyke,Cotter Pyke,Cotter Pyke,,Cotter,Pyke,,
A Game of Thrones,Cregan-Stark,Cregan Stark,Lord Cregan Stark,Lord,Cregan,Stark,,
A Game of Thrones,Cuger,Cuger,Cuger,,Cuger,,,
A Game of Thrones,Dacey-Mormont,Dacey Mormont,Dacey Mormont,,Dacey,Mormont,,
A Game of Thrones,Dacks,Dacks,Dacks,,Dacks,,,
A Game of Thrones,Daenerys-Targaryen,Daenerys Targaryen,Princess Daenerys Targaryen; Stormborn,Princess,Daenerys,Targaryen,,Stormborn
A Game of Thrones,Daeron-Targaryen-(son-of-Maekar-I),Daeron Targaryen,Prince Daeron Targaryen; The Drunken,Prince,Daeron,Targaryen,,The Drunken
A Game of Thrones,Daeryssa,Daeryssa,Princess Daeryssa,Princess,Daeryssa,,,
A Game of Thrones,Danwell-Frey,Danwell Frey,Ser Danwell Frey,Ser,Danwell,Frey,,
A Game of Thrones,Dareon,Dareon,Dareon,,Dareon,,,
A Game of Thrones,Daryn-Hornwood,Daryn Hornwood,Daryn Hornwood,,Daryn,Hornwood,,
A Game of Thrones,Denys-Mallister,Denys Mallister,Ser Denys Mallister,Ser,Denys,Mallister,,
A Game of Thrones,Desmond,Desmond,Desmond,,Desmond,,,
A Game of Thrones,Dickon-Tarly,Dickon Tarly,Dickon Tarly,,Dickon,Tarly,,
A Game of Thrones,Dolf,Dolf,Dolf,,Dolf,,,
A Game of Thrones,Donal-Noye,Donal Noye,Donal Noye,,Donal,Noye,,
A Game of Thrones,Donnel-Waynwood,Donnel Waynwood,Ser Donnel Waynwood,Ser,Donnel,Waynwood,,
A Game of Thrones,Donnis,Donnis,Donnis,,Donnis,,,
A Game of Thrones,Dontos-Hollard,Dontos Hollard,Ser Dontos Hollard,Ser,Dontos,Hollard,,
A Game of Thrones,Doran-Martell,Doran Martell,Prince Doran Martell,Prince,Doran,Martell,,
A Game of Thrones,Doreah,Doreah,Doreah,,Doreah,,,
A Game of Thrones,Drogo,Drogo,Khal Drogo,Khal,Drogo,,,
A Game of Thrones,Dywen,Dywen,Dywen,,Dywen,,,
A Game of Thrones,Eddard-Karstark,Eddard Karstark,Eddard Karstark,,Eddard,Karstark,,
A Game of Thrones,Eddard-Stark,Eddard Stark,Lord Eddard Stark,Lord,Eddard,Stark,,
A Game of Thrones,Edmure-Tully,Edmure Tully,Ser Edmure Tully,Ser,Edmure,Tully,,
A Game of Thrones,Elia-Martell,Elia Martell,Princess Elia Martell,Princess,Elia,Martell,,
A Game of Thrones,Elmar-Frey,Elmar Frey,Elmar Frey,,Elmar,Frey,,
A Game of Thrones,Emmon-Frey,Emmon Frey,Ser Emmon Frey,Ser,Emmon,Frey,,
A Game of Thrones,Endrew-Tarth,Endrew Tarth,Ser Endrew Tarth,Ser,Endrew,Tarth,,
A Game of Thrones,Eon-Hunter,Eon Hunter,Lord Eon Hunter,Lord,Eon,Hunter,,
A Game of Thrones,Eroeh,Eroeh,Eroeh,,Eroeh,,,
A Game of Thrones,Erryk-Cargyll,Erryk Cargyll,Ser Erryk Cargyll,Ser,Erryk,Cargyll,,
A Game of Thrones,Ethan-Glover,Ethan Glover,Ethan Glover,,Ethan,Glover,,
A Game of Thrones,Farlen,Farlen,Farlen,,Farlen,,,
A Game of Thrones,Flement-Brax,Flement Brax,Ser Flement Brax,Ser,Flement,Brax,,
A Game of Thrones,Florian-the-Fool,Florian,Ser Florian; The Fool,Ser,Florian,,,The Fool
A Game of Thrones,Fogo,Fogo,Khalakka Fogo,Khalakka,Fogo,,,
A Game of Thrones,Forley-Prester,Forley Prester,Ser Forley Prester,Ser,Forley,Prester,,
A Game of Thrones,Gage,Gage,Gage,,Gage,,,
A Game of Thrones,Galbart-Glover,Galbart Glover,Lord Galbart Glover,Lord,Galbart,Glover,,
A Game of Thrones,Gared,Gared,Gared,,Gared,,,
A Game of Thrones,Garth-Greenfield,Garth Greenfield,Ser Garth Greenfield,Ser,Garth,Greenfield,,
A Game of Thrones,Gawen-Westerling,Gawen Westerling,Lord Gawen Westerling,Lord,Gawen,Westerling,,
A Game of Thrones,Gendry,Gendry,Gendry,,Gendry,,,
A Game of Thrones,Gerold-Hightower,Gerold Hightower,Ser Gerold Hightower; The White Bull,Ser,Gerold,Hightower,,The White Bull
A Game of Thrones,Gladden-Wylde,Gladden Wylde,Ser Gladden Wylde,Ser,Gladden,Wylde,,
A Game of Thrones,Godwyn,Godwyn,Godwyn,,Godwyn,,,
A Game of Thrones,Gowen-Baratheon,Gowen Baratheon,Gowen Baratheon,,Gowen,Baratheon,,
A Game of Thrones,Gregor-Clegane,Gregor Clegane,Ser Gregor Clegane; The Mountain that Rides,Ser,Gregor,Clegane,,The Mountain that Rides
A Game of Thrones,Grenn,Grenn,Grenn; Aurochs,,Grenn,,,Aurochs
A Game of Thrones,Gueren,Gueren,Gueren,,Gueren,,,
A Game of Thrones,Gunthor-son-of-Gurn,Gunthor,Gunthor; Son of Gurn,,Gunthor,,,Son of Gurn
A Game of Thrones,Gurn,Gurn,Gurn,,Gurn,,,
A Game of Thrones,Gyles-Rosby,Gyles Rosby,Lord Gyles Rosby,Lord,Gyles,Rosby,,
A Game of Thrones,Haggo,Haggo,Haggo,,Haggo,,,
A Game of Thrones,Hake,Hake,Hake,,Hake,,,
A Game of Thrones,Halder,Halder,Halder; Stone Head,,Halder,,,Stone Head
A Game of Thrones,Hali,Hali,Hali,,Hali,,,
A Game of Thrones,Hallis-Mollen,Hallis Mollen,Hallis Mollen,,Hallis,Mollen,,
A Game of Thrones,Halys-Hornwood,Halys Hornwood,Lord Halys Hornwood,Lord,Halys,Hornwood,,
A Game of Thrones,Harren-Hoare,Harren Hoare,King Harren Hoare; The Black,King,Harren,Hoare,,The Black
A Game of Thrones,Harrion-Karstark,Harrion Karstark,Harrion Karstark,,Harrion,Karstark,,
A Game of Thrones,Harwin,Harwin,Harwin,,Harwin,,,
A Game of Thrones,Harys-Swyft,Harys Swyft,Ser Harys Swyft,Ser,Harys,Swyft,,
A Game of Thrones,Helman-Tallhart,Helman Tallhart,Ser Helman Tallhart,Ser,Helman,Tallhart,,
A Game of Thrones,Heward,Heward,Heward,,Heward,,,
A Game of Thrones,High-Septon-(fat_one),High Septon,High Septon ; The Fat One,High Septon,High Septon,,,The Fat One
A Game of Thrones,Hobb,Hobb,Hobb; Three-finger,,Hobb,,,Three-finger
A Game of Thrones,Hobber-Redwyne,Hobber Redwyne,Ser Hobber Redwyne; Slobber,Ser,Hobber,Redwyne,,Slobber
A Game of Thrones,Horas-Redwyne,Horas Redwyne,Ser Horas Redwyne; Horror,Ser,Horas,Redwyne,,Horror
A Game of Thrones,Hosteen-Frey,Hosteen Frey,Ser Hosteen Frey,Ser,Hosteen,Frey,,
A Game of Thrones,Hoster-Tully,Hoster Tully,Lord Hoster Tully,Lord,Hoster,Tully,,
A Game of Thrones,Howland-Reed,Howland Reed,Lord Howland Reed,Lord,Howland,Reed,,
A Game of Thrones,Hugh,Hugh,Ser Hugh; Of the Vale,Ser,Hugh,,,Of the Vale
A Game of Thrones,Hullen,Hullen,Hullen,,Hullen,,,
A Game of Thrones,Illyrio-Mopatis,Illyrio Mopatis,Magister Illyrio Mopatis,Magister,Illyrio,Mopatis,,
A Game of Thrones,Ilyn-Payne,Ilyn Payne,Ser Ilyn Payne,Ser,Ilyn,Payne,,
A Game of Thrones,Irri,Irri,Irri,,Irri,,,
A Game of Thrones,Jacks,Jacks,Jacks,,Jacks,,,
A Game of Thrones,Jaehaerys-II-Targaryen,Jaehaerys Targaryen,King Jaehaerys II Targaryen,King,Jaehaerys,Targaryen,,
A Game of Thrones,Jafer-Flowers,Jafer Flowers,Jafer Flowers,,Jafer,Flowers,,
A Game of Thrones,Jaggot,Jaggot,Jaggot,,Jaggot,,,
A Game of Thrones,Jaime-Lannister,Jaime Lannister,Ser Jaime Lannister; Kingslayer,Ser,Jaime,Lannister,,Kingslayer
A Game of Thrones,Jalabhar-Xho,Jalabhar Xho,Jalabhar Xho,,Jalabhar,Xho,,
A Game of Thrones,Janos-Slynt,Janos Slynt,Janos Slynt,,Janos,Slynt,,
A Game of Thrones,Jared-Frey,Jared Frey,Ser Jared Frey,Ser,Jared,Frey,,
A Game of Thrones,Jaremy-Rykker,Jaremy Rykker,Ser Jaremy Rykker,Ser,Jaremy,Rykker,,
A Game of Thrones,Jason-Mallister,Jason Mallister,Lord Jason Mallister,Lord,Jason,Mallister,,
A Game of Thrones,Jeor-Mormont,Jeor Mormont,Lord Commander Jeor Mormont; The Old Bear,Lord Commander,Jeor,Mormont,,The Old Bear
A Game of Thrones,Jeren,Jeren,Jeren,,Jeren,,,
A Game of Thrones,Jeyne-Poole,Jeyne Poole,Jeyne Poole,,Jeyne,Poole,,
A Game of Thrones,Jhaqo,Jhaqo,Ko Jhaqo,Ko,Jhaqo,,,
A Game of Thrones,Jhiqui,Jhiqui,Jhiqui,,Jhiqui,,,
A Game of Thrones,Jhogo,Jhogo,Jhogo,,Jhogo,,,
A Game of Thrones,Joffrey-Baratheon,Joffrey Baratheon,Prince Joffrey Baratheon,Prince,Joffrey,Baratheon,,
A Game of Thrones,Jommo,Jommo,Khal Jommo,Khal,Jommo,,,
A Game of Thrones,Jon-Arryn,Jon Arryn,Lord Jon Arryn,Lord,Jon,Arryn,,
A Game of Thrones,Jon-Snow,Jon Snow,Jon Snow,,Jon,Snow,,
A Game of Thrones,Jon-Stark,Jon Stark,King Jon Stark,King,Jon,Stark,,
A Game of Thrones,Jon-Umber-(Greatjon),Jon Umber,Lord Jon Umber; Greatjon,Lord,Jon,Umber,,Greatjon
A Game of Thrones,Jon-Umber-(Smalljon),Jon Umber,Jon Umber; Smalljon,,Jon,Umber,,Smalljon
A Game of Thrones,Jonos-Bracken,Jonos Bracken,Lord Jonos Bracken,Lord,Jonos,Bracken,,
A Game of Thrones,Jonquil,Jonquil,Jonquil,,Jonquil,,,
A Game of Thrones,Jorah-Mormont,Jorah Mormont,Ser Jorah Mormont,Ser,Jorah,Mormont,,
A Game of Thrones,Jory-Cassel,Jory Cassel,Jory Cassel,,Jory,Cassel,,
A Game of Thrones,Joseth,Joseth,Joseth,,Joseth,,,
A Game of Thrones,Joss,Joss,Joss,,Joss,,,
A Game of Thrones,Jyck,Jyck,Jyck,,Jyck,,,
A Game of Thrones,Karyl-Vance,Karyl Vance,Ser Karyl Vance,Ser,Karyl,Vance,,
A Game of Thrones,Ketter,Ketter,Ketter,,Ketter,,,
A Game of Thrones,Kevan-Lannister,Kevan Lannister,Ser Kevan Lannister,Ser,Kevan,Lannister,,
A Game of Thrones,Kurleket,Kurleket,Kurleket,,Kurleket,,,
A Game of Thrones,Kyra,Kyra,Kyra,,Kyra,,,
A Game of Thrones,Lancel-Lannister,Lancel Lannister,Lancel Lannister,,Lancel,Lannister,,
A Game of Thrones,Lann-the-Clever,Lann,Lann; The Clever,,Lann,,,The Clever
A Game of Thrones,Leo-Lefford,Leo Lefford,Lord Leo Lefford,Lord,Leo,Lefford,,
A Game of Thrones,Lew-(guard),Lew,Lew,,Lew,,,
A Game of Thrones,Lewyn-Martell,Lewyn Martell,Prince Lewyn Martell,Prince,Lewyn,Martell,,
A Game of Thrones,Lewys-Lydden,Lewys Lydden,Lord Lewys Lydden,Lord,Lewys,Lydden,,
A Game of Thrones,Lharys,Lharys,Lharys,,Lharys,,,
A Game of Thrones,Loras-Tyrell,Loras Tyrell,Ser Loras Tyrell; Knight of Flowers,Ser,Loras,Tyrell,,Knight of Flowers
A Game of Thrones,Lord-Serrett,Lord Serrett,Lord Serrett,Lord,Lord Serrett,Serrett,,
A Game of Thrones,Lord-Vance,Lord Vance,Lord Vance,Lord,Lord Vance,Vance,,
A Game of Thrones,Loren-Lannister,Loren,King Loren; Of the Rock,King,Loren,,,Of the Rock
A Game of Thrones,Lothar-Mallery,Lothar Mallery,Lord Lothar Mallery,Lord,Lothar,Mallery,,
A Game of Thrones,Lothor-Brune,Lothor Brune,Lothor Brune,,Lothor,Brune,,
A Game of Thrones,Luwin,Luwin,Maester Luwin,Maester,Luwin,,,
A Game of Thrones,Lyanna-Stark,Lyanna Stark,Lyanna Stark,,Lyanna,Stark,,
A Game of Thrones,Lyn-Corbray,Lyn Corbray,Ser Lyn Corbray,Ser,Lyn,Corbray,,
A Game of Thrones,Lysa-Arryn,Lysa Arryn,Lady Lysa Arryn (Tully),Lady,Lysa,Arryn,Tully,
A Game of Thrones,Mace-Tyrell,Mace Tyrell,Lord Mace Tyrell,Lord,Mace,Tyrell,,
A Game of Thrones,Maege-Mormont,Maege Mormont,Lady Maege Mormont,Lady,Maege,Mormont,,
A Game of Thrones,Maegor-I-Targaryen,Maegor Targaryen,King Maegor I Targaryen; The Cruel,King,Maegor,Targaryen,,The Cruel
A Game of Thrones,Maekar-Targaryen,Maekar Targaryen,King Maekar I Targaryen,King,Maekar,Targaryen,,
A Game of Thrones,Mago,Mago,Mago,,Mago,,,
A Game of Thrones,Malleon,Malleon,Grand Maester Malleon,Grand Maester,Malleon,,,
A Game of Thrones,Mallor,Mallor,Mallor; The Dornishman,,Mallor,,,The Dornishman
A Game of Thrones,Mance-Rayder,Mance Rayder,King Mance Rayder; King-Beyond-the-Wall,King,Mance,Rayder,,King-Beyond-the-Wall
A Game of Thrones,Mandon-Moore,Mandon Moore,Ser Mandon Moore,Ser,Mandon,Moore,,
A Game of Thrones,Margaery-Tyrell,Margaery Tyrell,Lady Margaery Tyrell,Lady,Margaery,Tyrell,,
A Game of Thrones,Marillion,Marillion,Marillion,,Marillion,,,
A Game of Thrones,Mark-Ryswell,Mark Ryswell,Ser Mark Ryswell,Ser,Mark,Ryswell,,
A Game of Thrones,Marq-Piper,Marq Piper,Ser Marq Piper,Ser,Marq,Piper,,
A Game of Thrones,Martyn-Cassel,Martyn Cassel,Martyn Cassel,,Martyn,Cassel,,
A Game of Thrones,Martyn-Rivers,Martyn Rivers,Martyn Rivers,,Martyn,Rivers,,
A Game of Thrones,Marwyn,Marwyn,Archmaester Marwyn,Archmaester,Marwyn,,,
A Game of Thrones,Masha-Heddle,Masha Heddle,Masha Heddle,,Masha,Heddle,,
A Game of Thrones,Mathis-Rowan,Mathis Rowan,Lord Mathis Rowan,Lord,Mathis,Rowan,,
A Game of Thrones,Matthar,Matthar,Matthar; Ser Loon,,Matthar,,,Ser Loon
A Game of Thrones,Medger-Cerwyn,Medger Cerwyn,Lord Medger Cerwyn,Lord,Medger,Cerwyn,,
A Game of Thrones,Mern-Gardener,Mern,King Mern; Of the Reach,King,Mern,,,Of the Reach
A Game of Thrones,Mikken,Mikken,Mikken,,Mikken,,,
A Game of Thrones,Mirri-Maz-Duur,Mirri Maz Duur,Mirri Maz Duur,,Mirri,Maz Duur,,
A Game of Thrones,Mohor,Mohor,Mohor,,Mohor,,,
A Game of Thrones,Moon-Boy,Moon Boy,Moon Boy,,Moon Boy,,,
A Game of Thrones,Mord,Mord,Mord,,Mord,,,
A Game of Thrones,Mordane,Mordane,Septa Mordane,Septa,Mordane,,,
A Game of Thrones,Moreo-Tumitis,Moreo Tumitis,Captain Moreo Tumitis,Captain,Moreo,Tumitis,,
A Game of Thrones,Morgil,Morgil,Ser Morgil,Ser,Morgil,,,
A Game of Thrones,Moro,Moro,Khal Moro,Khal,Moro,,,
A Game of Thrones,Morrec,Morrec,Morrec,,Morrec,,,
A Game of Thrones,Morton-Waynwood,Morton Waynwood,Ser Morton Waynwood,Ser,Morton,Waynwood,,
A Game of Thrones,Mya-Stone,Mya Stone,Mya Stone,,Mya,Stone,,
A Game of Thrones,Mycah,Mycah,Mycah,,Mycah,,,
A Game of Thrones,Mychel-Redfort,Mychel Redfort,Mychel Redfort,,Mychel,Redfort,,
A Game of Thrones,Myrcella-Baratheon,Myrcella Baratheon,Princess Myrcella Baratheon,Princess,Myrcella,Baratheon,,
A Game of Thrones,Naerys-Targaryen,Naerys Targaryen,Queen Naerys Targaryen,Queen,Naerys,Targaryen,,
A Game of Thrones,Nan,Nan,Nan; Old Nan,,Nan,,,Old Nan
A Game of Thrones,Nestor-Royce,Nestor Royce,Lord Nestor Royce,Lord,Nestor,Royce,,
A Game of Thrones,Ogo,Ogo,Khal Ogo,Khal,Ogo,,,
A Game of Thrones,Olyvar-Frey,Olyvar Frey,Olyvar Frey,,Olyvar,Frey,,
A Game of Thrones,Osha,Osha,Osha,,Osha,,,
A Game of Thrones,Oswell-Whent,Oswell Whent,Ser Oswell Whent,Ser,Oswell,Whent,,
A Game of Thrones,Othell-Yarwyck,Othell Yarwyck,Othell Yarwyck,,Othell,Yarwyck,,
A Game of Thrones,Othor,Othor,Othor,,Othor,,,
A Game of Thrones,Pate-(Nights-Watch),Pate,Pate; Of the Night's Watch,,Pate,,,Of the Night's Watch
A Game of Thrones,Patrek-Mallister,Patrek Mallister,Patrek Mallister,,Patrek,Mallister,,
A Game of Thrones,Perwyn-Frey,Perwyn Frey,Ser Perwyn Frey,Ser,Perwyn,Frey,,
A Game of Thrones,Petyr-Baelish,Petyr Baelish,Lord Petyr Baelish; Littlefinger,Lord,Petyr,Baelish,,Littlefinger
A Game of Thrones,Podrick-Payne,Podrick Payne,Podrick Payne,,Podrick,Payne,,
A Game of Thrones,Pono,Pono,Ko Pono,Ko,Pono,,,
A Game of Thrones,Porther,Porther,Porther,,Porther,,,
A Game of Thrones,Preston-Greenfield,Preston Greenfield,Ser Preston Greenfield,Ser,Preston,Greenfield,,
A Game of Thrones,Pycelle,Pycelle,Grand Maester Pycelle,Grand Maester,Pycelle,,,
A Game of Thrones,Pypar,Pypar,Pypar; Pyp,,Pypar,,,Pyp
A Game of Thrones,Qhorin-Halfhand,Qhorin,Qhorin; Halfhand,,Qhorin,,,Halfhand
A Game of Thrones,Qos,Qos,Captain Qos,Captain,Qos,,,
A Game of Thrones,Qotho,Qotho,Qotho,,Qotho,,,
A Game of Thrones,Quaro,Quaro,Quaro,,Quaro,,,
A Game of Thrones,Quent,Quent,Quent,,Quent,,,
A Game of Thrones,Quenten-Banefort,Quenten Banefort,Lord Quenten Banefort,Lord,Quenten,Banefort,,
A Game of Thrones,Rainbow-Knight,Rainbow Knight,The Rainbow Knight,,Rainbow Knight,,,The Rainbow Knight
A Game of Thrones,Rakharo,Rakharo,Rakharo,,Rakharo,,,
A Game of Thrones,Randyll-Tarly,Randyll Tarly,Lord Randyll Tarly,Lord,Randyll,Tarly,,
A Game of Thrones,Rast,Rast,Rast,,Rast,,,
A Game of Thrones,Raymun-Darry,Raymun Darry,Lord Raymun Darry,Lord,Raymun,Darry,,
A Game of Thrones,Regenard-Estren,Regenard Estren,Lord Regenard Estren,Lord,Regenard,Estren,,
A Game of Thrones,Renly-Baratheon,Renly Baratheon,Renly Baratheon,,Renly,Baratheon,,
A Game of Thrones,Rhaegar-Targaryen,Rhaegar Targaryen,Prince Rhaegar Targaryen,Prince,Rhaegar,Targaryen,,
A Game of Thrones,Rhaenys-Targaryen,Rhaenys Targaryen,Princess Rhaenys Targaryen; Rhaegar's daughter,Princess,Rhaenys,Targaryen,,Rhaegar's daughter
A Game of Thrones,Rhogoro,Rhogoro,Rhogoro,,Rhogoro,,,
A Game of Thrones,Rickard-Karstark,Rickard Karstark,Lord Rickard Karstark,Lord,Rickard,Karstark,,
A Game of Thrones,Rickard-Stark,Rickard Stark,Lord Rickard Stark,Lord,Rickard,Stark,,
A Game of Thrones,Rickard-Stark,Rickard Stark,King Rickard Stark,King,Rickard,Stark,,
A Game of Thrones,Rickon-Stark,Rickon Stark,Rickon Stark,,Rickon,Stark,,
A Game of Thrones,Robar-Royce,Robar Royce,Ser Robar Royce,Ser,Robar,Royce,,
A Game of Thrones,Robb-Stark,Robb Stark,Robb Stark,,Robb,Stark,,
A Game of Thrones,Robert-Baratheon,Robert Baratheon,King Robert Baratheon,King,Robert,Baratheon,,
A Game of Thrones,Robett-Glover,Robett Glover,Robett Glover,,Robett,Glover,,
A Game of Thrones,Robin-Flint,Robin Flint,Lord Robin Flint,Lord,Robin,Flint,,
A Game of Thrones,Rodrik-Cassel,Rodrik Cassel,Ser Rodrik Cassel,Ser,Rodrik,Cassel,,
A Game of Thrones,Rodrik-Stark,Rodrik Stark,King Rodrik Stark,King,Rodrik,Stark,,
A Game of Thrones,Roland-Crakehall-(Lord),Roland Crakehall,Lord Roland Crakehall,Lord,Roland,Crakehall,,
A Game of Thrones,Roose-Bolton,Roose Bolton,Lord Roose Bolton,Lord,Roose,Bolton,,
A Game of Thrones,Rudge,Rudge,Rudge,,Rudge,,,
A Game of Thrones,Ryam-Redwyne,Ryam Redwyne,Ser Ryam Redwyne,Ser,Ryam,Redwyne,,
A Game of Thrones,Ryger-Rivers,Ryger Rivers,Ryger Rivers,,Ryger,Rivers,,
A Game of Thrones,Samwell-Tarly,Samwell Tarly,Samwell Tarly,,Samwell,Tarly,,
A Game of Thrones,Sandor-Clegane,Sandor Clegane,Sandor Clegane; The Hound,,Sandor,Clegane,,The Hound
A Game of Thrones,Sansa-Stark,Sansa Stark,Sansa Stark,,Sansa,Stark,,
A Game of Thrones,Selyse-Florent,Selyse Baratheon,Lady Selyse Baratheon (Florent);Selyse Florent,Lady,Selyse,Baratheon,Florent,
