Source,Target,Weight,Type
"Cersei-Lannister","Myrcella-Baratheon",4.0,undirected
"Cersei-Lannister","Olenna-Tyrell",6.0,undirected
"Cersei-Lannister","Orton-Merryweather",9.0,undirected
"Cersei-Lannister","Osfryd-Kettleblack",7.0,undirected
"Cersei-Lannister","Osmund-Kettleblack",21.0,undirected
"Cersei-Lannister","Osney-Kettleblack",21.0,undirected
"Cersei-Lannister","Petyr-Baelish",7.0,undirected
"Cersei-Lannister","Pycelle",11.0,undirected
"Cersei-Lannister","Qyburn",23.0,undirected
"Cersei-Lannister","Raff",4.0,undirected
"Cersei-Lannister","Rhaegar-Targaryen",5.0,undirected
"Cersei-Lannister","Robert-Baratheon",28.0,undirected
"Cersei-Lannister","Sansa-Stark",5.0,undirected
"Cersei-Lannister","Senelle",9.0,undirected
"Cersei-Lannister","Stannis-Baratheon",9.0,undirected
"Cersei-Lannister","Taena-Merryweather",42.0,undirected
"Cersei-Lannister","Tallad",4.0,undirected
"Cersei-Lannister","Tommen",57.0,undirected
"Cersei-Lannister","Tyrion-Lannister",33.0,undirected
"Cersei-Lannister","Tywin-Lannister",13.0,undirected
"Cersei-Lannister","Varys",7.0,undirected
"Cersei-Lannister","Walder-Frey",5.0,undirected
"Cleos-Frey","Jaime-Lannister",4.0,undirected
"Colemon","Gretchel",5.0,undirected
"Colemon","Maddy",5.0,undirected
"Colemon","Petyr-Baelish",5.0,undirected
"Colemon","Robert-Arryn",7.0,undirected
"Craster","Gilly",8.0,undirected
"Craster","Samwell-Tarly",6.0,undirected
"Creighton-Longbough","Illifer",15.0,undirected
"Creighton-Longbough","Shadrich",4.0,undirected
"Dalla","Gilly",6.0,undirected
"Dareon","Gilly",7.0,undirected
"Dareon","Samwell-Tarly",26.0,undirected
"Daven-Lannister","Jaime-Lannister",12.0,undirected
"Dontos-Hollard","Joffrey",4.0,undirected
"Dontos-Hollard","Sansa-Stark",9.0,undirected
"Dorcas","Jocelyn-Swyft",8.0,undirected
"Dorcas","Taena-Merryweather",6.0,undirected
"Edd-Tollett","Jon-Snow",5.0,undirected
"Edd-Tollett","Samwell-Tarly",4.0,undirected
"Eddard-Stark","Jon-Arryn",4.0,undirected
"Eddard-Stark","Jon-Snow",4.0,undirected
"Eddard-Stark","Tyrion-Lannister",4.0,undirected
"Edmure-Tully","Emmon-Frey",8.0,undirected
"Edmure-Tully","Jaime-Lannister",22.0,undirected
"Edmure-Tully","Roslin-Frey",4.0,undirected
"Edmure-Tully","Ryman-Frey",5.0,undirected
"Edwyn-Frey","Jaime-Lannister",9.0,undirected
"Edwyn-Frey","Ryman-Frey",5.0,undirected
"Edwyn-Frey","Walder-Rivers",8.0,undirected
"Elinor-Tyrell","Margaery-Tyrell",5.0,undirected
"Elinor-Tyrell","Megga-Tyrell",10.0,undirected
"Emmon-Frey","Genna-Lannister",5.0,undirected
"Emmon-Frey","Hoster-Tully",4.0,undirected
"Emmon-Frey","Jaime-Lannister",8.0,undirected
"Emmon-Frey","Ryman-Frey",4.0,undirected
"Euron-Greyjoy","Victarion-Greyjoy",30.0,undirected
"Falyse-Stokeworth","Qyburn",7.0,undirected
"Garin","Gerold-Dayne",5.0,undirected
"Garin","Myrcella-Baratheon",6.0,undirected
"Garin","Sylva-Santagar",8.0,undirected
"Garin","Tyene-Sand",5.0,undirected
"Genna-Lannister","Jaime-Lannister",7.0,undirected
"Gerold-Dayne","Myrcella-Baratheon",4.0,undirected
"Gilly","Jon-Snow",15.0,undirected
"Gilly","Kojja-Mo",7.0,undirected
"Gilly","Samwell-Tarly",41.0,undirected
"Gilwood-Hunter","Horton-Redfort",6.0,undirected
"Gregor-Clegane","Ilyn-Payne",4.0,undirected
"Gregor-Clegane","Jaime-Lannister",4.0,undirected
"Gregor-Clegane","Qyburn",6.0,undirected
"Gregor-Clegane","Sandor-Clegane",5.0,undirected
"Gregor-Clegane","Tywin-Lannister",4.0,undirected
"Gretchel","Maddy",9.0,undirected
"Gretchel","Robert-Arryn",4.0,undirected
"Gyles-Grafton","Terrance-Lynderly",4.0,undirected
"Gyles-Rosby","Harys-Swyft",6.0,undirected
"Gyles-Rosby","Margaery-Tyrell",5.0,undirected
"Gyles-Rosby","Orton-Merryweather",4.0,undirected
"Gyles-Rosby","Pycelle",12.0,undirected
"Gyles-Rosby","Qyburn",4.0,undirected
"Gyles-Rosby","Robert-Arryn",4.0,undirected
"Gyles-Rosby","Terrance-Lynderly",5.0,undirected
"Harrold-Hardyng","Robert-Arryn",4.0,undirected
"Harys-Swyft","Pycelle",8.0,undirected
"High-Septon-Old","Tyrion-Lannister",5.0,undirected
"High-Sparrow","Maegor",4.0,undirected
"High-Sparrow","Margaery-Tyrell",10.0,undirected
"High-Sparrow","Osney-Kettleblack",4.0,undirected
"High-Sparrow","Taena-Merryweather",4.0,undirected
"High-Sparrow","Tommen",6.0,undirected
"Hoster-Tully","Jaime-Lannister",4.0,undirected
"Hotho-Harlaw","Rodrik-Harlaw",4.0,undirected
"Hotho-Harlaw","Sigfryd-Harlaw",4.0,undirected
"Hotho-Harlaw","Victarion-Greyjoy",4.0,undirected
"Hyle-Hunt","Meribald",9.0,undirected
"Hyle-Hunt","Podrick-Payne",19.0,undirected
"Hyle-Hunt","Randyll-Tarly",4.0,undirected
"Ilyn-Payne","Jaime-Lannister",30.0,undirected
"Ilyn-Payne","Lyle-Crakehall",6.0,undirected
"Ilyn-Payne","Meryn-Trant",5.0,undirected
"Ilyn-Payne","Raff",4.0,undirected
"Jaime-Lannister","Josmyn-Peckledon",14.0,undirected
"Jaime-Lannister","Karyl-Vance",4.0,undirected
"Jaime-Lannister","Kevan-Lannister",6.0,undirected
"Jaime-Lannister","Lancel",22.0,undirected
"Jaime-Lannister","Loras-Tyrell",10.0,undirected
"Jaime-Lannister","Lyle-Crakehall",9.0,undirected
"Jaime-Lannister","Mace-Tyrell",5.0,undirected
"Jaime-Lannister","Margaery-Tyrell",10.0,undirected
"Jaime-Lannister","Mariya",6.0,undirected
"Jaime-Lannister","Osmund-Kettleblack",17.0,undirected
"Jaime-Lannister","Pia",10.0,undirected
"Jaime-Lannister","Pycelle",10.0,undirected
"Jaime-Lannister","Qyburn",4.0,undirected
"Jaime-Lannister","Renly-Baratheon",6.0,undirected
"Jaime-Lannister","Rhaegar-Targaryen",6.0,undirected
"Jaime-Lannister","Robb-Stark",4.0,undirected
"Jaime-Lannister","Robert-Baratheon",12.0,undirected
"Jaime-Lannister","Ronnet-Connington",4.0,undirected
"Jaime-Lannister","Ryman-Frey",13.0,undirected
"Jaime-Lannister","Sandor-Clegane",9.0,undirected
"Jaime-Lannister","Sansa-Stark",6.0,undirected
"Jaime-Lannister","Sybell-Spicer",4.0,undirected
"Jaime-Lannister","Taena-Merryweather",4.0,undirected
"Jaime-Lannister","Tommen",18.0,undirected
"Jaime-Lannister","Tyrion-Lannister",15.0,undirected
"Jaime-Lannister","Tywin-Lannister",14.0,undirected
"Jaime-Lannister","Vargo-Hoat",6.0,undirected
"Jaime-Lannister","Varys",11.0,undirected
"Jaime-Lannister","Walder-Frey",5.0,undirected
"Jaime-Lannister","Walder-Rivers",4.0,undirected
"Jeyne-Farman","Melara",4.0,undirected
"Jocelyn-Swyft","Taena-Merryweather",4.0,undirected
"Joffrey","Margaery-Tyrell",6.0,undirected
"Joffrey","Myrcella-Baratheon",6.0,undirected
"Joffrey","Robert-Baratheon",5.0,undirected
"Joffrey","Sandor-Clegane",4.0,undirected
"Joffrey","Sansa-Stark",6.0,undirected
"Joffrey","Tommen",21.0,undirected
"Joffrey","Tyrion-Lannister",9.0,undirected
"Jon-Snow","Samwell-Tarly",30.0,undirected
"Jon-Snow","Stannis-Baratheon",6.0,undirected
"Josmyn-Peckledon","Pia",6.0,undirected
"Kevan-Lannister","Lancel",10.0,undirected
"Kevan-Lannister","Tommen",5.0,undirected
"Kevan-Lannister","Tyrion-Lannister",4.0,undirected
"Kevan-Lannister","Tywin-Lannister",5.0,undirected
"Kojja-Mo","Samwell-Tarly",8.0,undirected
"Lancel","Moon-Boy",11.0,undirected
"Lancel","Osmund-Kettleblack",13.0,undirected
"Leo-Tyrell","Pate-novice",8.0,undirected
"Lollys","Tanda-Stokeworth",4.0,undirected
"Loras-Tyrell","Margaery-Tyrell",21.0,undirected
"Loras-Tyrell","Osmund-Kettleblack",13.0,undirected
"Loras-Tyrell","Tommen",9.0,undirected
"Lothor-Brune","Mya-Stone",6.0,undirected
"Lothor-Brune","Robert-Arryn",4.0,undirected
"Lyn-Corbray","Lyonel-Corbray",4.0,undirected
"Lyn-Corbray","Petyr-Baelish",4.0,undirected
"Lyn-Corbray","Robert-Arryn",6.0,undirected
"Lysa-Arryn","Marillion",5.0,undirected
"Lysa-Arryn","Nestor-Royce",12.0,undirected
"Lysa-Arryn","Petyr-Baelish",14.0,undirected
"Lysa-Arryn","Robert-Arryn",8.0,undirected
"Lysa-Arryn","Sansa-Stark",6.0,undirected
"Mace-Tyrell","Margaery-Tyrell",6.0,undirected
"Mace-Tyrell","Olenna-Tyrell",4.0,undirected
"Mace-Tyrell","Stannis-Baratheon",4.0,undirected
"Mace-Tyrell","Tommen",9.0,undirected
"Mace-Tyrell","Tywin-Lannister",4.0,undirected
"Maddy","Mya-Stone",4.0,undirected
"Maddy","Robert-Arryn",7.0,undirected
"Maegor","Tommen",5.0,undirected
"Margaery-Tyrell","Megga-Tyrell",9.0,undirected
"Margaery-Tyrell","Orton-Merryweather",4.0,undirected
"Margaery-Tyrell","Osmund-Kettleblack",8.0,undirected
"Margaery-Tyrell","Osney-Kettleblack",13.0,undirected
"Margaery-Tyrell","Qyburn",6.0,undirected
"Margaery-Tyrell","Robert-Baratheon",5.0,undirected
"Margaery-Tyrell","Taena-Merryweather",15.0,undirected
"Margaery-Tyrell","Tommen",31.0,undirected
"Marillion","Petyr-Baelish",5.0,undirected
"Marwyn","Samwell-Tarly",6.0,undirected
"Meribald","Narbert",4.0,undirected
"Meribald","Podrick-Payne",14.0,undirected
"Meryn-Trant","Osmund-Kettleblack",9.0,undirected
"Meryn-Trant","Raff",4.0,undirected
"Mollander","Roone",7.0,undirected
"Moon-Boy","Osmund-Kettleblack",12.0,undirected
"Mya-Stone","Myranda-Royce",6.0,undirected
"Mya-Stone","Robert-Arryn",9.0,undirected
"Myranda-Royce","Robert-Arryn",4.0,undirected
"Myrcella-Baratheon","Sylva-Santagar",4.0,undirected
"Myrcella-Baratheon","Trystane",5.0,undirected
"Myrcella-Baratheon","Tyrion-Lannister",4.0,undirected
"Nestor-Royce","Petyr-Baelish",17.0,undirected
"Nestor-Royce","Robert-Arryn",7.0,undirected
"Nestor-Royce","Sansa-Stark",13.0,undirected
"Nimble-Dick","Podrick-Payne",6.0,undirected
"Nute","Rodrik-Harlaw",6.0,undirected
"Nute","Victarion-Greyjoy",11.0,undirected
"Nymeria-Sand","Obara-Sand",9.0,undirected
"Nymeria-Sand","Tyene-Sand",6.0,undirected
"Obara-Sand","Tyene-Sand",10.0,undirected
"Orton-Merryweather","Petyr-Baelish",5.0,undirected
"Orton-Merryweather","Pycelle",5.0,undirected
"Orton-Merryweather","Taena-Merryweather",4.0,undirected
"Osfryd-Kettleblack","Osmund-Kettleblack",4.0,undirected
"Osfryd-Kettleblack","Osney-Kettleblack",6.0,undirected
"Osmund-Kettleblack","Osney-Kettleblack",6.0,undirected
"Osmund-Kettleblack","Tommen",4.0,undirected
"Osmund-Kettleblack","Tyrion-Lannister",6.0,undirected
"Osney-Kettleblack","Tommen",5.0,undirected
"Pate-novice","Rosey",8.0,undirected
"Pate-novice","Walgrave",10.0,undirected
"Paxter-Redwyne","Samwell-Tarly",4.0,undirected
"Petyr-Baelish","Pycelle",4.0,undirected
"Petyr-Baelish","Robert-Arryn",22.0,undirected
"Petyr-Baelish","Sansa-Stark",16.0,undirected
"Petyr-Baelish","Symond-Templeton",5.0,undirected
"Petyr-Baelish","Tyrion-Lannister",5.0,undirected
"Petyr-Baelish","Yohn-Royce",12.0,undirected
"Pycelle","Qyburn",10.0,undirected
"Pycelle","Stannis-Baratheon",6.0,undirected
"Pycelle","Tywin-Lannister",4.0,undirected
"Pycelle","Varys",4.0,undirected
"Pyg","Shagwell",8.0,undirected
"Pyg","Timeon",7.0,undirected
"Quellon-Greyjoy","Victarion-Greyjoy",4.0,undirected
"Quhuru-Mo","Xhondo",4.0,undirected
"Ralf-the-Limper","Victarion-Greyjoy",4.0,undirected
"Randyll-Tarly","Samwell-Tarly",4.0,undirected
"Renly-Baratheon","Robert-Baratheon",5.0,undirected
"Renly-Baratheon","Stannis-Baratheon",4.0,undirected
"Rhaegar-Targaryen","Robert-Baratheon",6.0,undirected
"Rickon","Robb-Stark",5.0,undirected
"Robert-Arryn","Sansa-Stark",8.0,undirected
"Robert-Arryn","Terrance-Lynderly",4.0,undirected
"Robert-Arryn","Yohn-Royce",4.0,undirected
"Robert-Baratheon","Stannis-Baratheon",4.0,undirected
"Robert-Baratheon","Taena-Merryweather",5.0,undirected
"Robert-Baratheon","Tommen",5.0,undirected
"Robert-Baratheon","Tyrion-Lannister",6.0,undirected
"Roose-Bolton","Stannis-Baratheon",5.0,undirected
"Ryman-Frey","Walder-Rivers",5.0,undirected
"Samwell-Tarly","Stannis-Baratheon",11.0,undirected
"Samwell-Tarly","Theobald",5.0,undirected
"Samwell-Tarly","Xhondo",18.0,undirected
"Sandor-Clegane","Tickler",4.0,undirected
"Sandor-Clegane","Timeon",4.0,undirected
"Sansa-Stark","Tyrion-Lannister",6.0,undirected
"Shagwell","Timeon",6.0,undirected
"Stannis-Baratheon","Tommen",5.0,undirected
"Stannis-Baratheon","Tywin-Lannister",4.0,undirected
"Symond-Templeton","Yohn-Royce",4.0,undirected
"Taena-Merryweather","Tommen",8.0,undirected
"Talbert-Serry","Victarion-Greyjoy",4.0,undirected
"Tommen","Tyrion-Lannister",4.0,undirected
"Tommen","Tywin-Lannister",4.0,undirected
"Tyrion-Lannister","Tywin-Lannister",9.0,undirected
"Tyrion-Lannister","Varys",7.0,undirected
